Requisition ID,Status,Created By,Last Updated By,Created Date,Last Updated Date,Submitted On
48,draft,Tommy (Sales Lead) Kennedy,Tommy (Sales Lead) Kennedy,2008-10-06T05:30:49-07:00,2008-10-06T05:30:49-07:00,2008-11-14T10:43:08-08:00
48,cart,Tommy (Sales Lead) Kennedy,Tommy (Sales Lead) Kennedy,2008-10-06T05:30:49-07:00,2008-10-06T05:30:49-07:00,2008-11-14T10:43:08-08:00
37,ordered,Sally (Sales VP) Jones,Sally (Sales VP) Jones,2008-10-06T05:31:15-07:00,2008-10-06T05:31:15-07:00,2008-10-06T05:30:47-07:00
13,draft,Anna (AP Director) Manning,Anna (AP Director) Manning,2008-10-06T05:32:22-07:00,2008-10-06T05:32:22-07:00,
49,draft,Anna (AP Director) Manning,Anna (AP Director) Manning,2008-10-06T05:32:22-07:00,2008-10-06T05:32:22-07:00,2008-10-06T05:37:32-07:00
49,cart,Anna (AP Director) Manning,Anna (AP Director) Manning,2008-10-06T05:32:22-07:00,2008-10-06T05:32:22-07:00,2008-10-06T05:37:32-07:00
49,pending_approval,Anna (AP Director) Manning,Anna (AP Director) Manning,2008-10-06T05:37:32-07:00,2008-10-06T05:37:32-07:00,2008-10-06T05:37:32-07:00
50,draft,Anna (AP Director) Manning,Anna (AP Director) Manning,2008-10-06T05:37:34-07:00,2008-10-06T05:37:34-07:00,2008-10-06T06:15:12-07:00
50,cart,Anna (AP Director) Manning,Anna (AP Director) Manning,2008-10-06T05:37:34-07:00,2008-10-06T05:37:34-07:00,2008-10-06T06:15:12-07:00
45,pending_approval,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2008-10-06T05:37:58-07:00,2008-10-06T05:37:58-07:00,2008-10-06T05:37:58-07:00
51,draft,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2008-10-06T05:37:59-07:00,2008-10-06T05:37:59-07:00,2009-04-27T09:41:50-07:00
51,cart,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2008-10-06T05:37:59-07:00,2008-10-06T05:37:59-07:00,2009-04-27T09:41:50-07:00
49,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2008-10-06T05:38:30-07:00,2008-10-06T05:38:30-07:00,2008-10-06T05:37:32-07:00
45,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2008-10-06T05:38:55-07:00,2008-10-06T05:38:55-07:00,2008-10-06T05:37:58-07:00
34,pending_approval,Kevin Rhine,Kevin Rhine,2008-10-06T05:50:39-07:00,2008-10-06T05:50:39-07:00,2008-10-06T05:50:39-07:00
52,draft,Kevin Rhine,Kevin Rhine,2008-10-06T05:50:41-07:00,2008-10-06T05:50:41-07:00,2009-01-19T13:58:19-08:00
52,cart,Kevin Rhine,Kevin Rhine,2008-10-06T05:50:41-07:00,2008-10-06T05:50:41-07:00,2009-01-19T13:58:19-08:00
34,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2008-10-06T05:50:59-07:00,2008-10-06T05:50:59-07:00,2008-10-06T05:50:39-07:00
4,pending_approval,Sally (Sales VP) Jones,Sally (Sales VP) Jones,2008-10-06T05:55:04-07:00,2008-10-06T05:55:04-07:00,2008-10-06T05:55:04-07:00
53,draft,Sally (Sales VP) Jones,Sally (Sales VP) Jones,2008-10-06T05:55:06-07:00,2008-10-06T05:55:06-07:00,2009-02-13T12:39:41-08:00
53,cart,Sally (Sales VP) Jones,Sally (Sales VP) Jones,2008-10-06T05:55:06-07:00,2008-10-06T05:55:06-07:00,2009-02-13T12:39:41-08:00
4,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2008-10-06T05:57:53-07:00,2008-10-06T05:57:53-07:00,2008-10-06T05:55:04-07:00
54,draft,Sally (Sales VP) Jones,Sally (Sales VP) Jones,2008-10-06T06:01:14-07:00,2008-10-06T06:01:14-07:00,2008-10-06T06:01:23-07:00
54,pending_approval,Sally (Sales VP) Jones,Sally (Sales VP) Jones,2008-10-06T06:01:23-07:00,2008-10-06T06:01:23-07:00,2008-10-06T06:01:23-07:00
54,withdrawn,Sally (Sales VP) Jones,Sally (Sales VP) Jones,2008-10-06T06:03:01-07:00,2008-10-06T06:03:01-07:00,2008-10-06T06:01:23-07:00
54,draft,Sally (Sales VP) Jones,Sally (Sales VP) Jones,2008-10-06T06:03:01-07:00,2008-10-06T06:03:01-07:00,2008-10-06T06:01:23-07:00
50,pending_approval,Anna (AP Director) Manning,Anna (AP Director) Manning,2008-10-06T06:15:12-07:00,2008-10-06T06:15:12-07:00,2008-10-06T06:15:12-07:00
55,draft,Anna (AP Director) Manning,Anna (AP Director) Manning,2008-10-06T06:15:14-07:00,2008-10-06T06:15:14-07:00,2009-01-19T13:51:48-08:00
55,cart,Anna (AP Director) Manning,Anna (AP Director) Manning,2008-10-06T06:15:14-07:00,2008-10-06T06:15:14-07:00,2009-01-19T13:51:48-08:00
50,ordered,Victor (CFO) Pierre,Victor (CFO) Pierre,2008-10-06T06:15:41-07:00,2008-10-06T06:15:41-07:00,2008-10-06T06:15:12-07:00
34,received,Victor (CFO) Pierre,Victor (CFO) Pierre,2008-10-06T06:22:04-07:00,2008-10-06T06:22:04-07:00,2008-10-06T05:50:39-07:00
4,received,Victor (CFO) Pierre,Victor (CFO) Pierre,2008-10-06T06:22:06-07:00,2008-10-06T06:22:06-07:00,2008-10-06T05:55:04-07:00
50,received,Victor (CFO) Pierre,Victor (CFO) Pierre,2008-10-06T06:22:06-07:00,2008-10-06T06:22:06-07:00,2008-10-06T06:15:12-07:00
42,received,Victor (CFO) Pierre,Victor (CFO) Pierre,2008-10-06T06:22:07-07:00,2008-10-06T06:22:07-07:00,2008-10-06T05:27:00-07:00
37,received,Victor (CFO) Pierre,Victor (CFO) Pierre,2008-10-06T06:22:07-07:00,2008-10-06T06:22:07-07:00,2008-10-06T05:30:47-07:00
49,received,Victor (CFO) Pierre,Victor (CFO) Pierre,2008-10-06T06:22:08-07:00,2008-10-06T06:22:08-07:00,2008-10-06T05:37:32-07:00
45,received,Victor (CFO) Pierre,Victor (CFO) Pierre,2008-10-06T06:22:09-07:00,2008-10-06T06:22:09-07:00,2008-10-06T05:37:58-07:00
56,draft,Meg (CEO) Jordan,Meg (CEO) Jordan,2008-11-14T10:34:57-08:00,2008-11-14T10:34:57-08:00,2008-11-14T10:35:43-08:00
56,pending_approval,Meg (CEO) Jordan,Meg (CEO) Jordan,2008-11-14T10:35:43-08:00,2008-11-14T10:35:43-08:00,2008-11-14T10:35:43-08:00
56,ordered,Victor (CFO) Pierre,Victor (CFO) Pierre,2008-11-14T10:38:36-08:00,2008-11-14T10:38:36-08:00,2008-11-14T10:35:43-08:00
14,pending_approval,Victor (CFO) Pierre,Victor (CFO) Pierre,2008-11-14T10:40:19-08:00,2008-11-14T10:40:19-08:00,2008-11-14T10:40:19-08:00
57,draft,Victor (CFO) Pierre,Victor (CFO) Pierre,2008-11-14T10:40:20-08:00,2008-11-14T10:40:20-08:00,2008-11-14T11:21:40-08:00
57,cart,Victor (CFO) Pierre,Victor (CFO) Pierre,2008-11-14T10:40:20-08:00,2008-11-14T10:40:20-08:00,2008-11-14T11:21:40-08:00
14,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2008-11-14T10:40:56-08:00,2008-11-14T10:40:56-08:00,2008-11-14T10:40:19-08:00
48,pending_approval,Tommy (Sales Lead) Kennedy,Tommy (Sales Lead) Kennedy,2008-11-14T10:43:08-08:00,2008-11-14T10:43:08-08:00,2008-11-14T10:43:08-08:00
58,draft,Tommy (Sales Lead) Kennedy,Tommy (Sales Lead) Kennedy,2008-11-14T10:43:09-08:00,2008-11-14T10:43:09-08:00,2009-04-27T09:48:11-07:00
58,cart,Tommy (Sales Lead) Kennedy,Tommy (Sales Lead) Kennedy,2008-11-14T10:43:09-08:00,2008-11-14T10:43:09-08:00,2009-04-27T09:48:11-07:00
48,rejected,Sally (Sales VP) Jones,Sally (Sales VP) Jones,2008-11-14T10:43:48-08:00,2008-11-14T10:43:48-08:00,2008-11-14T10:43:08-08:00
48,draft,Sally (Sales VP) Jones,Sally (Sales VP) Jones,2008-11-14T10:43:48-08:00,2008-11-14T10:43:48-08:00,2008-11-14T10:43:08-08:00
59,draft,Tommy (Sales Lead) Kennedy,Tommy (Sales Lead) Kennedy,2008-11-14T10:44:43-08:00,2008-11-14T10:44:43-08:00,2008-11-14T10:45:09-08:00
59,pending_approval,Tommy (Sales Lead) Kennedy,Tommy (Sales Lead) Kennedy,2008-11-14T10:45:09-08:00,2008-11-14T10:45:09-08:00,2008-11-14T10:45:09-08:00
59,rejected,Sally (Sales VP) Jones,Sally (Sales VP) Jones,2008-11-14T10:45:40-08:00,2008-11-14T10:45:40-08:00,2008-11-14T10:45:09-08:00
59,draft,Sally (Sales VP) Jones,Sally (Sales VP) Jones,2008-11-14T10:45:40-08:00,2008-11-14T10:45:40-08:00,2008-11-14T10:45:09-08:00
60,draft,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2008-11-14T10:48:21-08:00,2008-11-14T10:48:21-08:00,2008-11-14T10:49:13-08:00
60,pending_approval,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2008-11-14T10:49:13-08:00,2008-11-14T10:49:13-08:00,2008-11-14T10:49:13-08:00
60,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2008-11-14T10:49:48-08:00,2008-11-14T10:49:48-08:00,2008-11-14T10:49:13-08:00
47,pending_approval,Meg (CEO) Jordan,Meg (CEO) Jordan,2008-11-14T10:51:24-08:00,2008-11-14T10:51:24-08:00,2008-11-14T10:51:24-08:00
61,draft,Meg (CEO) Jordan,Meg (CEO) Jordan,2008-11-14T10:51:27-08:00,2008-11-14T10:51:27-08:00,2008-12-09T13:06:53-08:00
61,cart,Meg (CEO) Jordan,Meg (CEO) Jordan,2008-11-14T10:51:27-08:00,2008-11-14T10:51:27-08:00,2008-12-09T13:06:53-08:00
47,ordered,Victor (CFO) Pierre,Victor (CFO) Pierre,2008-11-14T10:52:29-08:00,2008-11-14T10:52:29-08:00,2008-11-14T10:51:24-08:00
57,pending_approval,Victor (CFO) Pierre,Victor (CFO) Pierre,2008-11-14T11:21:40-08:00,2008-11-14T11:21:40-08:00,2008-11-14T11:21:40-08:00
62,draft,Victor (CFO) Pierre,Victor (CFO) Pierre,2008-11-14T11:21:41-08:00,2008-11-14T11:21:41-08:00,2009-10-21T14:18:47-07:00
62,cart,Victor (CFO) Pierre,Victor (CFO) Pierre,2008-11-14T11:21:41-08:00,2008-11-14T11:21:41-08:00,2009-10-21T14:18:47-07:00
57,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2008-11-14T11:22:10-08:00,2008-11-14T11:22:10-08:00,2008-11-14T11:21:40-08:00
63,draft,Anna (AP Director) Manning,Anna (AP Director) Manning,2008-11-14T11:29:21-08:00,2008-11-14T11:29:21-08:00,2008-11-14T11:29:51-08:00
63,pending_approval,Anna (AP Director) Manning,Anna (AP Director) Manning,2008-11-14T11:29:51-08:00,2008-11-14T11:29:51-08:00,2008-11-14T11:29:51-08:00
63,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2008-11-14T11:30:25-08:00,2008-11-14T11:30:25-08:00,2008-11-14T11:29:51-08:00
46,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2008-12-09T12:56:35-08:00,2008-12-09T12:56:35-08:00,2008-12-09T12:56:36-08:00
64,draft,Jim (IT Director) Tran,Jim (IT Director) Tran,2008-12-09T12:56:38-08:00,2008-12-09T12:56:38-08:00,2008-12-09T13:01:22-08:00
64,cart,Jim (IT Director) Tran,Jim (IT Director) Tran,2008-12-09T12:56:38-08:00,2008-12-09T12:56:38-08:00,2008-12-09T13:01:22-08:00
65,draft,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2008-12-09T12:57:07-08:00,2008-12-09T12:57:07-08:00,2008-12-09T12:58:08-08:00
65,pending_approval,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2008-12-09T12:58:08-08:00,2008-12-09T12:58:08-08:00,2008-12-09T12:58:08-08:00
65,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2008-12-09T12:58:49-08:00,2008-12-09T12:58:49-08:00,2008-12-09T12:58:08-08:00
64,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2008-12-09T13:01:22-08:00,2008-12-09T13:01:22-08:00,2008-12-09T13:01:22-08:00
66,draft,Jim (IT Director) Tran,Jim (IT Director) Tran,2008-12-09T13:01:23-08:00,2008-12-09T13:01:23-08:00,2009-01-19T14:06:13-08:00
66,cart,Jim (IT Director) Tran,Jim (IT Director) Tran,2008-12-09T13:01:23-08:00,2008-12-09T13:01:23-08:00,2009-01-19T14:06:13-08:00
63,received,Anna (AP Director) Manning,Anna (AP Director) Manning,2008-12-09T13:02:04-08:00,2008-12-09T13:02:04-08:00,2008-11-14T11:29:51-08:00
65,received,Anna (AP Director) Manning,Anna (AP Director) Manning,2008-12-09T13:02:06-08:00,2008-12-09T13:02:06-08:00,2008-12-09T12:58:08-08:00
57,received,Anna (AP Director) Manning,Anna (AP Director) Manning,2008-12-09T13:02:08-08:00,2008-12-09T13:02:08-08:00,2008-11-14T11:21:40-08:00
12,pending_approval,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2008-12-09T13:03:00-08:00,2008-12-09T13:03:00-08:00,2008-12-09T13:03:00-08:00
67,draft,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2008-12-09T13:03:02-08:00,2008-12-09T13:03:02-08:00,2009-04-27T09:51:53-07:00
67,cart,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2008-12-09T13:03:02-08:00,2008-12-09T13:03:02-08:00,2009-04-27T09:51:53-07:00
46,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2008-12-09T13:04:30-08:00,2008-12-09T13:04:30-08:00,2008-12-09T12:56:36-08:00
64,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2008-12-09T13:04:38-08:00,2008-12-09T13:04:38-08:00,2008-12-09T13:01:22-08:00
12,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2008-12-09T13:04:48-08:00,2008-12-09T13:04:48-08:00,2008-12-09T13:03:00-08:00
68,draft,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2008-12-09T13:06:49-08:00,2008-12-09T13:06:49-08:00,2008-12-09T13:09:41-08:00
61,pending_approval,Meg (CEO) Jordan,Meg (CEO) Jordan,2008-12-09T13:06:53-08:00,2008-12-09T13:06:53-08:00,2008-12-09T13:06:53-08:00
69,draft,Meg (CEO) Jordan,Meg (CEO) Jordan,2008-12-09T13:06:54-08:00,2008-12-09T13:06:54-08:00,2009-01-19T14:08:02-08:00
69,cart,Meg (CEO) Jordan,Meg (CEO) Jordan,2008-12-09T13:06:55-08:00,2008-12-09T13:06:55-08:00,2009-01-19T14:08:02-08:00
61,ordered,Victor (CFO) Pierre,Victor (CFO) Pierre,2008-12-09T13:07:14-08:00,2008-12-09T13:07:14-08:00,2008-12-09T13:06:53-08:00
68,pending_approval,Ellis (Marketing Lead) Johnson,Ellis (Marketing Lead) Johnson,2008-12-09T13:09:40-08:00,2008-12-09T13:09:40-08:00,2008-12-09T13:09:41-08:00
68,ordered,Blair (Marketing VP) Hostler,Blair (Marketing VP) Hostler,2008-12-09T13:10:07-08:00,2008-12-09T13:10:07-08:00,2008-12-09T13:09:41-08:00
55,pending_approval,Anna (AP Director) Manning,Anna (AP Director) Manning,2009-01-19T13:51:48-08:00,2009-01-19T13:51:48-08:00,2009-01-19T13:51:48-08:00
70,draft,Anna (AP Director) Manning,Anna (AP Director) Manning,2009-01-19T13:51:50-08:00,2009-01-19T13:51:50-08:00,2009-04-27T10:04:58-07:00
70,cart,Anna (AP Director) Manning,Anna (AP Director) Manning,2009-01-19T13:51:51-08:00,2009-01-19T13:51:51-08:00,2009-04-27T10:04:58-07:00
55,ordered,Victor (CFO) Pierre,Victor (CFO) Pierre,2009-01-19T13:52:17-08:00,2009-01-19T13:52:17-08:00,2009-01-19T13:51:48-08:00
71,draft,Anna (AP Director) Manning,Anna (AP Director) Manning,2009-01-19T13:53:15-08:00,2009-01-19T13:53:15-08:00,2009-01-19T13:53:22-08:00
71,pending_approval,Anna (AP Director) Manning,Anna (AP Director) Manning,2009-01-19T13:53:22-08:00,2009-01-19T13:53:22-08:00,2009-01-19T13:53:22-08:00
71,rejected,Victor (CFO) Pierre,Victor (CFO) Pierre,2009-01-19T13:53:47-08:00,2009-01-19T13:53:47-08:00,2009-01-19T13:53:22-08:00
71,draft,Victor (CFO) Pierre,Victor (CFO) Pierre,2009-01-19T13:53:47-08:00,2009-01-19T13:53:47-08:00,2009-01-19T13:53:22-08:00
52,pending_approval,Kevin Rhine,Kevin Rhine,2009-01-19T13:58:19-08:00,2009-01-19T13:58:19-08:00,2009-01-19T13:58:19-08:00
72,draft,Kevin Rhine,Kevin Rhine,2009-01-19T13:58:21-08:00,2009-01-19T13:58:21-08:00,2009-02-13T12:38:32-08:00
72,cart,Kevin Rhine,Kevin Rhine,2009-01-19T13:58:21-08:00,2009-01-19T13:58:21-08:00,2009-02-13T12:38:32-08:00
52,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2009-01-19T13:58:37-08:00,2009-01-19T13:58:37-08:00,2009-01-19T13:58:19-08:00
73,draft,Meg (CEO) Jordan,Meg (CEO) Jordan,2009-01-19T13:59:15-08:00,2009-01-19T13:59:15-08:00,2009-01-19T13:59:29-08:00
73,pending_approval,Meg (CEO) Jordan,Meg (CEO) Jordan,2009-01-19T13:59:29-08:00,2009-01-19T13:59:29-08:00,2009-01-19T13:59:29-08:00
73,ordered,Victor (CFO) Pierre,Victor (CFO) Pierre,2009-01-19T13:59:49-08:00,2009-01-19T13:59:49-08:00,2009-01-19T13:59:29-08:00
66,pending_buyer_action,Jim (IT Director) Tran,Jim (IT Director) Tran,2009-01-19T14:01:15-08:00,2009-01-19T14:01:15-08:00,2009-01-19T14:06:13-08:00
74,draft,Jim (IT Director) Tran,Jim (IT Director) Tran,2009-01-19T14:01:19-08:00,2009-01-19T14:01:19-08:00,2009-01-19T14:04:27-08:00
74,cart,Jim (IT Director) Tran,Jim (IT Director) Tran,2009-01-19T14:01:19-08:00,2009-01-19T14:01:19-08:00,2009-01-19T14:04:27-08:00
74,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2009-01-19T14:04:27-08:00,2009-01-19T14:04:27-08:00,2009-01-19T14:04:27-08:00
75,draft,Jim (IT Director) Tran,Jim (IT Director) Tran,2009-01-19T14:04:30-08:00,2009-01-19T14:04:30-08:00,
75,cart,Jim (IT Director) Tran,Jim (IT Director) Tran,2009-01-19T14:04:30-08:00,2009-01-19T14:04:30-08:00,
74,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2009-01-19T14:05:34-08:00,2009-01-19T14:05:34-08:00,2009-01-19T14:04:27-08:00
66,draft,Meg (CEO) Jordan,Meg (CEO) Jordan,2009-01-19T14:06:12-08:00,2009-01-19T14:06:12-08:00,2009-01-19T14:06:13-08:00
66,pending_approval,Meg (CEO) Jordan,Meg (CEO) Jordan,2009-01-19T14:06:13-08:00,2009-01-19T14:06:13-08:00,2009-01-19T14:06:13-08:00
66,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2009-01-19T14:06:46-08:00,2009-01-19T14:06:46-08:00,2009-01-19T14:06:13-08:00
69,pending_approval,Meg (CEO) Jordan,Meg (CEO) Jordan,2009-01-19T14:08:02-08:00,2009-01-19T14:08:02-08:00,2009-01-19T14:08:02-08:00
76,draft,Meg (CEO) Jordan,Meg (CEO) Jordan,2009-01-19T14:08:03-08:00,2009-01-19T14:08:03-08:00,2009-02-13T12:43:00-08:00
76,cart,Meg (CEO) Jordan,Meg (CEO) Jordan,2009-01-19T14:08:03-08:00,2009-01-19T14:08:03-08:00,2009-02-13T12:43:00-08:00
69,ordered,Victor (CFO) Pierre,Victor (CFO) Pierre,2009-01-19T14:08:20-08:00,2009-01-19T14:08:20-08:00,2009-01-19T14:08:02-08:00
23,pending_approval,April (Marketing Admin) Dourtry,April (Marketing Admin) Dourtry,2009-01-19T14:08:51-08:00,2009-01-19T14:08:51-08:00,2009-01-19T14:08:51-08:00
77,draft,April (Marketing Admin) Dourtry,April (Marketing Admin) Dourtry,2009-01-19T14:08:53-08:00,2009-01-19T14:08:53-08:00,2009-03-09T18:50:47-07:00
77,cart,April (Marketing Admin) Dourtry,April (Marketing Admin) Dourtry,2009-01-19T14:08:53-08:00,2009-01-19T14:08:53-08:00,2009-03-09T18:50:47-07:00
23,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2009-01-19T14:09:30-08:00,2009-01-19T14:09:30-08:00,2009-01-19T14:08:51-08:00
72,pending_approval,Kevin Rhine,Kevin Rhine,2009-02-13T12:38:32-08:00,2009-02-13T12:38:32-08:00,2009-02-13T12:38:32-08:00
78,draft,Kevin Rhine,Kevin Rhine,2009-02-13T12:38:35-08:00,2009-02-13T12:38:35-08:00,2009-04-27T09:34:42-07:00
78,cart,Kevin Rhine,Kevin Rhine,2009-02-13T12:38:35-08:00,2009-02-13T12:38:35-08:00,2009-04-27T09:34:42-07:00
72,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2009-02-13T12:39:01-08:00,2009-02-13T12:39:01-08:00,2009-02-13T12:38:32-08:00
53,pending_approval,Sally (Sales VP) Jones,Sally (Sales VP) Jones,2009-02-13T12:39:41-08:00,2009-02-13T12:39:41-08:00,2009-02-13T12:39:41-08:00
79,draft,Sally (Sales VP) Jones,Sally (Sales VP) Jones,2009-02-13T12:39:44-08:00,2009-02-13T12:39:44-08:00,2009-02-13T12:41:05-08:00
79,cart,Sally (Sales VP) Jones,Sally (Sales VP) Jones,2009-02-13T12:39:44-08:00,2009-02-13T12:39:44-08:00,2009-02-13T12:41:05-08:00
79,pending_approval,Sally (Sales VP) Jones,Sally (Sales VP) Jones,2009-02-13T12:41:05-08:00,2009-02-13T12:41:05-08:00,2009-02-13T12:41:05-08:00
80,draft,Sally (Sales VP) Jones,Sally (Sales VP) Jones,2009-02-13T12:41:06-08:00,2009-02-13T12:41:06-08:00,2009-04-27T09:58:37-07:00
80,cart,Sally (Sales VP) Jones,Sally (Sales VP) Jones,2009-02-13T12:41:06-08:00,2009-02-13T12:41:06-08:00,2009-04-27T09:58:37-07:00
79,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2009-02-13T12:41:25-08:00,2009-02-13T12:41:25-08:00,2009-02-13T12:41:05-08:00
53,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2009-02-13T12:41:38-08:00,2009-02-13T12:41:38-08:00,2009-02-13T12:39:41-08:00
76,pending_approval,Meg (CEO) Jordan,Meg (CEO) Jordan,2009-02-13T12:43:00-08:00,2009-02-13T12:43:00-08:00,2009-02-13T12:43:00-08:00
81,draft,Meg (CEO) Jordan,Meg (CEO) Jordan,2009-02-13T12:43:02-08:00,2009-02-13T12:43:02-08:00,2010-02-09T10:28:52-08:00
81,cart,Meg (CEO) Jordan,Meg (CEO) Jordan,2009-02-13T12:43:02-08:00,2009-02-13T12:43:02-08:00,2010-02-09T10:28:52-08:00
76,ordered,Victor (CFO) Pierre,Victor (CFO) Pierre,2009-02-13T12:43:17-08:00,2009-02-13T12:43:17-08:00,2009-02-13T12:43:00-08:00
73,received,Victor (CFO) Pierre,Victor (CFO) Pierre,2009-02-13T12:44:08-08:00,2009-02-13T12:44:08-08:00,2009-01-19T13:59:29-08:00
29,pending_approval,Diane (Inventory Manager) Wilson,Diane (Inventory Manager) Wilson,2009-02-13T12:48:43-08:00,2009-02-13T12:48:43-08:00,2009-02-13T12:48:43-08:00
82,draft,Diane (Inventory Manager) Wilson,Diane (Inventory Manager) Wilson,2009-02-13T12:48:45-08:00,2009-02-13T12:48:45-08:00,2009-02-13T12:54:21-08:00
82,cart,Diane (Inventory Manager) Wilson,Diane (Inventory Manager) Wilson,2009-02-13T12:48:45-08:00,2009-02-13T12:48:45-08:00,2009-02-13T12:54:21-08:00
29,ordered,Victor (CFO) Pierre,Victor (CFO) Pierre,2009-02-13T12:49:06-08:00,2009-02-13T12:49:06-08:00,2009-02-13T12:48:43-08:00
82,pending_buyer_action,Diane (Inventory Manager) Wilson,Diane (Inventory Manager) Wilson,2009-02-13T12:51:18-08:00,2009-02-13T12:51:18-08:00,2009-02-13T12:54:21-08:00
83,draft,Diane (Inventory Manager) Wilson,Diane (Inventory Manager) Wilson,2009-02-13T12:51:21-08:00,2009-02-13T12:51:21-08:00,2009-10-21T13:59:56-07:00
83,cart,Diane (Inventory Manager) Wilson,Diane (Inventory Manager) Wilson,2009-02-13T12:51:21-08:00,2009-02-13T12:51:21-08:00,2009-10-21T13:59:56-07:00
82,draft,Bob (VP Procurement) Jenkins,Bob (VP Procurement) Jenkins,2009-02-13T12:54:21-08:00,2009-02-13T12:54:21-08:00,2009-02-13T12:54:21-08:00
82,pending_approval,Bob (VP Procurement) Jenkins,Bob (VP Procurement) Jenkins,2009-02-13T12:54:21-08:00,2009-02-13T12:54:21-08:00,2009-02-13T12:54:21-08:00
82,ordered,Victor (CFO) Pierre,Victor (CFO) Pierre,2009-02-13T12:54:41-08:00,2009-02-13T12:54:41-08:00,2009-02-13T12:54:21-08:00
84,draft,Tommy (Sales Lead) Kennedy,Tommy (Sales Lead) Kennedy,2009-02-13T12:59:05-08:00,2009-02-13T12:59:05-08:00,
85,draft,Jim (IT Director) Tran,Jim (IT Director) Tran,2009-02-13T12:59:34-08:00,2009-02-13T12:59:34-08:00,2009-02-13T12:59:45-08:00
85,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2009-02-13T12:59:45-08:00,2009-02-13T12:59:45-08:00,2009-02-13T12:59:45-08:00
85,rejected,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2009-02-13T13:00:11-08:00,2009-02-13T13:00:11-08:00,2009-02-13T12:59:45-08:00
85,draft,Kenny (IT VP) Watkins,Kenny (IT VP) Watkins,2009-02-13T13:00:11-08:00,2009-02-13T13:00:11-08:00,2009-02-13T12:59:45-08:00
52,received,Victor (CFO) Pierre,Victor (CFO) Pierre,2009-03-09T18:33:49-07:00,2009-03-09T18:33:49-07:00,2009-01-19T13:58:19-08:00
87,draft,Victor (CFO) Pierre,Victor (CFO) Pierre,2009-03-09T18:35:16-07:00,2009-03-09T18:35:16-07:00,2009-03-09T18:37:56-07:00
88,draft,Jim (IT Director) Tran,Jim (IT Director) Tran,2009-03-09T18:36:45-07:00,2009-03-09T18:36:45-07:00,2009-03-09T18:37:24-07:00
88,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2009-03-09T18:37:24-07:00,2009-03-09T18:37:24-07:00,2009-03-09T18:37:24-07:00
89,draft,Jim (IT Director) Tran,Jim (IT Director) Tran,2009-03-09T18:37:47-07:00,2009-03-09T18:37:47-07:00,2009-03-09T18:38:00-07:00
87,pending_approval,Victor (CFO) Pierre,Victor (CFO) Pierre,2009-03-09T18:37:56-07:00,2009-03-09T18:37:56-07:00,2009-03-09T18:37:56-07:00
89,pending_approval,Jim (IT Director) Tran,Jim (IT Director) Tran,2009-03-09T18:38:00-07:00,2009-03-09T18:38:00-07:00,2009-03-09T18:38:00-07:00
87,ordered,Meg (CEO) Jordan,Meg (CEO) Jordan,2009-03-09T18:38:22-07:00,2009-03-09T18:38:22-07:00,2009-03-09T18:37:56-07:00
90,draft,Jim (IT Director) Tran,Jim (IT Director) Tran,2009-03-09T18:38:30-07:00,2009-03-09T18:38:30-07:00,2009-03-09T18:38:39-07:00
